n_qubits,exec_time
10,0.0495460589881986
10,0.0278239380568265
10,0.032823750982061
10,0.0513983278069645
10,0.0557627759408205
10,0.0582728870213031
10,0.0495078319218009
10,0.0274115689098835
10,0.0280518869403749
10,0.051064594881609
10,0.0548224851954728
10,0.0607242991682142
10,0.0616434551775455
10,0.0592990301083773
10,0.0366607899777591
10,0.0385850919410586
10,0.047729326877743
10,0.0608141920529305
10,0.04696477483958
10,0.0579850489739328
10,0.0648494828492403
10,0.0676888090092688
10,0.0376841910183429
10,0.0541996778920292
10,0.0599878199864178
10,0.0494093601591885
10,0.0332369450479745
10,0.0453452360816299
10,0.0614309590309858
10,0.0597045321483165
10,0.0513913729228079
10,0.0322795929387211
10,0.0414174629840999
10,0.0475982630159705
10,0.0596159540582448
10,0.0613424910698086
10,0.0602913680486381
10,0.0470563939306885
10,0.042435344075784
10,0.0305090770125389
10,0.0313009480014443
10,0.0493854500818997
10,0.0610808979254215
10,0.0584418398793786
10,0.0635394849814474
10,0.0446189970243722
10,0.0548772839829325
10,0.0606898118276149
10,0.0634611458517611
10,0.0660060970112681
10,0.0644659539684653
10,0.0580442380160093
10,0.0409265907946974
10,0.062199026113376
10,0.0603863699361681
10,0.0659004158806055
10,0.0584276258014142
10,0.0660943801049143
10,0.0581209668889641
10,0.0453098590951412
10,0.0289362089242786
10,0.0288172150030732
10,0.0359402769245207
10,0.0315305038820952
10,0.0484580928459763
10,0.057145430939272
10,0.0363309560343623
10,0.0272614820860326
10,0.0268066120333969
10,0.0281560341827571
10,0.0288789400365203
10,0.0318586709909141
10,0.044817472808063
10,0.0553062080871313
10,0.0605534000787884
10,0.0607058908790349
10,0.0594964169431477
10,0.0438722069375216
10,0.0388936891686171
10,0.0380880679003894
10,0.0340045029297471
10,0.0320972928311675
10,0.0292812071274966
10,0.0291889500804245
10,0.029339944012463
10,0.0297983619384467
10,0.047829614020884
10,0.0373174711130559
10,0.0336611119564622
10,0.0327876028604805
10,0.0319328769110143
10,0.0316582419909536
10,0.0314765290822833
10,0.031481108861044
10,0.0296384009998291
10,0.0320479371584951
10,0.0295378679875284
10,0.0298810848034918
10,0.0311486390419304
10,0.0287869879975914
10,0.0284657720476388
10,0.03190354607068
10,0.0301124211400747
10,0.031032676808536
10,0.0300307830329984
10,0.0434108069166541
10,0.059769992949441
10,0.0671311090700328
10,0.0627358381170779
10,0.0618443270213902
10,0.0652615879662334
10,0.0656922641210258
10,0.0643259529024362
10,0.0660987310111522
10,0.055523375980556
10,0.0642572310753166
10,0.0392188010737299
10,0.0598823600448668
10,0.0634274240583181
10,0.0604099610354751
10,0.0653564068488776
10,0.052531321067363
10,0.0438923640176653
10,0.0601339000277221
10,0.0563773950561881
10,0.0482762060128152
10,0.0594360230024904
10,0.029260872863233
10,0.0329151221085339
10,0.0559821280185133
10,0.051247026072815
10,0.0647532478906214
10,0.0444384980946779
10,0.0292968510184437
10,0.0310426328796893
10,0.053368222201243
10,0.0549526310060173
10,0.057446519145742
10,0.0617385259829461
10,0.0629843508359044
10,0.0423935879953205
10,0.0670764639507979
10,0.0667779541108757
10,0.0713652099948376
10,0.0763963190838694
10,0.0477782981470227
10,0.0671139119658619
10,0.062688638921827
10,0.063694312935695
10,0.0633947059977799
10,0.0388299729675054
10,0.037920351140201
10,0.0551510059740394
10,0.0574790202081203
10,0.0462668109685182
10,0.0445801389869302
10,0.0390097389463335
10,0.0463004491757601
10,0.0476726680062711
10,0.0541393370367586
10,0.0625135488808155
10,0.0644660119432956
10,0.0686561970505863
10,0.0563732050359249
10,0.0461585780140012
10,0.0565370188560336
10,0.0597469119820743
10,0.0628098759334534
10,0.0619270701427012
10,0.0668506280053407
10,0.0648887171410024
10,0.0635174179915338
10,0.0682729850523173
10,0.0670409670565277
10,0.0590122921857982
10,0.061006560921669
10,0.0610547149553895
10,0.0597857318352907
10,0.0503010849934071
10,0.0482357160653919
10,0.0575702211353927
10,0.0517360910307616
10,0.0282940820325166
10,0.0289062019437551
10,0.030717012938112
10,0.0311181149445474
10,0.0346644308883696
10,0.052027255995199
10,0.0462031830102205
10,0.036049623042345
10,0.0583530808798968
10,0.0593071209732443
10,0.0583592629991471
10,0.0575596131384372
10,0.0609902958385646
10,0.065063594141975
10,0.0634191159624606
10,0.0617556679062545
10,0.0604975740425288
10,0.0661571139935404
10,0.0637436721008271
10,0.0418076831847429
10,0.0332889980636537
10,0.0510402389336377
10,0.0612717170733958
10,0.0670889639295637
10,0.0607902279589325
10,0.0632823989726603
10,0.065507334889844
10,0.052423503017053
10,0.0582119030877947
10,0.0671214568428695
10,0.0591624018270522
10,0.0510587710887193
10,0.0569053329527378
10,0.0650762468576431
10,0.0639298988971859
10,0.0628299841191619
10,0.0687482180073857
10,0.0578825499396771
10,0.0372113599441945
10,0.0582174519076943
10,0.0419429847970604
10,0.0571124020498245
10,0.0573120268527418
10,0.0530474630650132
10,0.0579599889460951
10,0.0619575609453022
10,0.0521918220911175
10,0.0469880430027842
10,0.0565505248960107
10,0.0696569930296391
10,0.0645834740716964
10,0.0482465929817408
10,0.0340950910467654
10,0.0505042790900915
10,0.0574018999468535
10,0.0630367719568312
10,0.0401570810936391
10,0.0371289879549294
10,0.0336091059725731
10,0.0478937909938395
10,0.0566876179073005
10,0.0607368710916489
10,0.0616950909607112
10,0.0647757239639759
10,0.0293326030950993
10,0.042021099012345
10,0.0510523570701479
10,0.048357353080064
10,0.0492504409048706
10,0.060818777186796
10,0.0595260180998593
10,0.0459929800126701
10,0.0659535210579633
10,0.0655693078879267
10,0.0605523381382226
10,0.0599606980103999
10,0.0508176980074495
10,0.0270574169699102
10,0.0329079399816691
10,0.0288591040298342
10,0.0304293429944664
10,0.0311276658903807
10,0.0314709490630775
10,0.0325689970050007
10,0.0460858249571174
10,0.0287728270050138
10,0.0283530380111187
10,0.0317543188575655
10,0.0290591679513454
10,5.977693945169449e-05
10,0.0538206358905881
10,0.059695630101487
10,0.0540048941038548
10,0.0671557509340345
10,0.078009963966906
10,0.060258531011641
10,0.0626842901110649
10,0.0478052380494773
10,0.0500294570811092
10,0.0532683450728654
10,0.0614991141483187
10,0.0502030779607594
10,0.0406964139547199
10,0.0599116261582821
10,0.0470239978749305
10,0.0702978009358048
10,0.0753552380483597
10,0.0670267869718372
10,0.0436707530170679
10,0.0553285621572285
10,0.0737499790266156
10,0.0735618299804627
10,0.0798436959739774
10,0.0737518609967082
10,0.0743147018365562
10,0.0895272640045732
10,0.0695761670358479
10,0.0801862450316548
10,0.0904199888464063
10,0.0722188900690525
10,0.0824312011245638
10,0.0802548700012266
10,0.0595836311113089
10,0.0786697880830615
10,0.0741170400287956
10,0.0760285309515893
10,0.0730038417968899
10,0.0744766811840236
10,0.0724234611261636
10,0.0639579058624804
10,0.0779436719603836
10,0.0340192599687725
10,0.0415646759793162
10,0.0585943188052624
10,0.0531914581079036
10,0.0646102710161358
10,0.0633220360614359
10,0.0553721711039543
10,0.054922437062487
10,0.0758915171027183
10,0.0850691159721463
10,0.0597049540374428
10,0.0391193579416722
10,0.0516496349591761
10,0.0414389490615576
10,0.0590929561294615
10,0.0612338329665362
10,0.0341529292054474
10,0.0567611861042678
10,0.0683535390999168
10,0.0810047679115086
10,0.0803595748730003
10,0.0715677910484373
10,0.0723759529646486
10,0.061848975950852
10,0.0675702081061899
10,0.0708820740692317
10,0.0773467861581593
10,0.0579228510614484
10,0.0611810290720313
10,0.0762040261179208
10,0.0636515158694237
10,0.0564946420490741
10,0.0381306281778961
10,0.0564344690646976
10,0.0620747751090675
10,0.0550783739890903
10,0.0334730797912925
10,0.0438248580321669
10,0.0722942259162664
10,0.0447427788749337
10,0.0704378099180758
10,0.0616817290429025
10,0.0737741808407008
10,0.0385970009956508
10,0.0662972561549395
10,0.0784794371575117
10,0.0724292891100049
10,0.0508618759922683
10,0.0632387527730315
10,0.0511921399738639
10,0.0698425371665507
10,0.0808558140415698
10,0.0835394358728081
10,0.0717117360327392
10,0.0592213079798966
10,0.0618507780600339
10,0.072008959017694
10,0.0572227039374411
10,0.060453332029283
10,0.0462333259638398
10,0.0366747369989752
10,0.0428183549083769
10,0.2068489829543978
10,0.0348568849731236
10,0.0361752251628786
10,0.0504088180605322
10,0.0469147500116378
10,0.070980847813189
10,0.0750792559701949
10,0.0720001459121704
10,0.0598017040174454
10,0.0860780321527272
10,0.0444349159952253
10,0.0717603070661425
10,0.0644083281513303
10,0.0644546789117157
10,0.0810333471745252
10,0.0684874560683965
10,0.0764657768886536
10,0.0606382670812308
10,0.0812176379840821
10,0.078051651129499
10,0.0812013570684939
10,0.0744091609958559
10,0.0806678601074963
10,0.0721572320908308
10,0.0800048671662807
10,0.0626491790171712
10,0.0709275749977678
10,0.0881892899051308
10,0.0694794270675629
10,0.0637472479138523
10,0.0497506479732692
10,0.0445065880194306
10,0.0513829658739268
10,0.0633758490439504
10,0.0670626510400325
10,0.0865265000611543
10,0.0768706470262259
10,0.087116512004286
10,0.0642784389201551
10,0.0562177659012377
10,0.0345990939531475
10,0.0335690749343484
10,0.0466153849847614
10,0.0380827011540532
10,0.0445691831409931
10,0.0533388960175216
10,0.0389410872012376
10,0.0500788989011198
10,0.0574987649451941
10,0.0538399191573262
10,0.062674316111952
10,0.0781847978942096
10,0.0766759160906076
10,0.0475174009334296
10,0.0739068228285759
10,0.0605100388638675
10,0.0674582640640437
10,0.0771564589813351
10,0.064979505026713
10,0.0651200860738754
10,0.0845603658817708
10,0.077049606014043
10,0.0513312059920281
10,0.0432676109485328
10,0.0483987641055136
10,0.0582440530415624
10,0.0575214768759906
10,0.0342756619211286
10,0.0520618460141122
10,0.0699246800504624
10,0.0678150148596614
10,0.0553458998911082
10,0.0667710239067673
10,0.041499949991703
10,0.0385870039463043
10,0.0403446231503039
10,0.0397362569347023
10,0.0574017099570483
10,0.068755469052121
10,0.0742292939685285
10,0.0778852449730038
10,0.0786676278803497
10,0.0645023700781166
10,0.0631471441593021
10,0.0646627279929816
10,0.0709309100639075
10,0.0675799991004169
10,0.0753740000072866
10,0.0735381818376481
10,0.0738583339843899
10,0.0735660688951611
10,0.0461672819219529
10,0.0498352770227938
10,0.0735518159344792
10,0.0734404849354177
10,0.053320286097005
10,0.0470726038329303
10,0.0724265221506357
10,0.0804390029516071
10,0.0789471180178225
10,0.0780982179567217
10,0.0816741748712956
10,0.08251942996867
10,0.0848863080609589
10,0.0694623729214072
10,0.0683956460561603
10,0.0619473629631102
10,0.0758821379859
10,0.0653658770024776
10,0.0615842039696872
10,0.0767864079680293
10,0.0620046879630535
10,0.0740541671402752
10,0.0753102411981672
10,0.0821090880781412
10,0.0805761909577995
10,0.0802414370700717
10,0.0834511490538716
10,0.0699850649107247
10,0.076006491901353
10,0.0528607231099158
10,0.0698306481353938
10,0.0701508538331836
10,0.0800549469422549
10,0.0499420498963445
10,0.0513060928788036
10,0.0514455731026828
10,0.060062853153795
10,0.0532173959072679
10,0.0612390160094946
10,0.0595281508285552
10,0.0810959071386605
10,0.0770507459528744
10,0.0716630180831998
10,0.0517230711411684
10,0.0354386968538165
10,0.0413214832078665
10,0.0643039729911834
10,0.0837989498395472
10,0.0486269148532301
10,0.0643035538960248
10,0.0726774220820516
10,0.067206640029326
10,0.0643312230240553
10,0.075768259121105
10,0.0656623831018805
10,0.044426335953176
10,0.0783789318520575
10,0.0652806290891021
10,0.0523042660206556
10,0.0635928148403763
10,0.0714608868584036
10,0.0653529460541904
10,0.0783205989282578
10,0.0791415530256927
10,0.0560827921144664
10,0.0514564479235559
10,0.0687872930429875
10,0.0712159208487719
10,0.046400360064581
10,0.040715109091252
10,0.0431196941062808
10,0.0645353498402983
10,0.0718342650216072
10,0.0577510839793831
10,0.0721843899227678
10,0.073976953048259
10,0.0553118030074983
10,0.0649195851292461
10,0.0729637830518186
10,0.0706990051548928
10,0.0632879431359469
10,0.086889054859057
10,0.0782479178160429
10,0.0598639659583568
10,0.055102408863604
10,0.0524890809319913
10,0.0809655978810042
10,0.0598111590370535
